time,latitude,longitude,depth,mag,place,humans,humanRange,money,moneyRange
2014-09-03 11:34:40,-14.8901,-173.0278,10.0,5.7,"140km NNE of Hihifo, Tonga",1,"1-10 people",2,"more than $1.000.000"
2014-09-03 13:43:58,15.1713,122.4347,10.0,5.2,"47km ENE of Carlagan, Philippines",3,"100-1000 people",0,"less than $100K"
2014-09-03 15:14:52,-10.9058,162.1057,36.99,5.1,"53km SSE of Kirakira, Solomon Islands",0,"None",0,"less than $100K"
2014-09-03 23:34:14,18.8704,-81.339,10.0,5.2,"46km S of George Town, Cayman Islands",1,"1-10 people",0,"less than $100K"
2014-09-04 05:33:50,-21.3869,-173.3232,35.0,6.0,"168km E of `Ohonua, Tonga",1,"1-10 people",3,"more than $100.000.000"
2014-09-04 21:00:04,36.21,30.82,46.0,5.3,"41km SE of Tekirova, Turkey",0,"None",0,"less than $100K"
2014-09-05 01:19:38,64.6788,-17.2428,10.0,5.3,"108km WNW of Hofn, Iceland",2,"10-100 people",1,"more than $100.000"
2014-09-05 07:21:49,25.8744,125.2922,68.87,5.1,"119km N of Hirara, Japan",1,"1-10 people",0,"less than $100K"
2014-09-06 00:37:00,-6.2746,105.3513,9.05,5.0,"48km NW of Citeureup, Indonesia",0,"None",0,"less than $100K"
2014-09-06 06:03:52,-55.2741,-28.17,10.0,5.1,"169km NNW of Visokoi Island, ",1,"1-10 people",1,"more than $100.000"
2014-09-06 19:22:59,18.7529,-107.0488,17.0,6.2,"229km SW of Tomatlan, Mexico",2,"10-100 people",2,"more than $1.000.000"
2014-09-07 07:07:59,64.5442,-17.395,4.98,5.5,"110km WNW of Hofn, Iceland",1,"1-10 people",0,"less than $100K"
2014-09-07 15:55:49,4.4551,127.8942,58.44,5.2,"283km SE of Pondaguitan, Philippines",0,"None",0,"less than $100K"
2014-09-08 17:53:17,-5.399,146.7639,230.2,5.3,"108km E of Madang, Papua New Guinea",0,"None",2,"more than $1.000.000"
2014-09-09 00:26:25,5.0234,120.7759,14.78,5.1,"49km S of Manubul, Philippines",1,"1-10 people",2,"more than $1.000.000"
2014-09-09 09:28:22,22.1989,93.244,10.0,5.4,"42km SE of Saiha, India",1,"1-10 people",0,"less than $100K"
2014-09-10 02:46:06,-0.2422,125.104,35.0,6.2,"132km SE of Modayag, Indonesia",2,"10-100 people",2,"more than $1.000.000"
2014-09-10 05:16:53,-0.1835,125.1251,30.0,5.9,"128km SE of Modayag, Indonesia",2,"10-100 people",0,"less than $100K"
2014-09-10 05:19:24,-0.2002,125.0922,40.82,5.6,"127km SE of Modayag, Indonesia",0,"None",3,"more than $100.000.000"
2014-09-10 09:32:57,-0.297,125.1287,14.74,5.3,"138km SE of Modayag, Indonesia",2,"10-100 people",0,"less than $100K"
2014-09-10 14:01:01,-21.4869,169.1452,24.66,5.0,"130km E of Tadine, New Caledonia",0,"None",1,"more than $100.000"
2014-09-10 18:28:00,52.1013,178.3045,125.04,5.3,"21km NW of Little Sitkin Island, Alaska",1,"1-10 people",0,"less than $100K"
2014-09-11 00:07:40,64.5326,-17.3433,7.56,5.3,"107km WNW of Hofn, Iceland",2,"10-100 people",0,"less than $100K"
2014-09-11 16:58:12,-15.5849,167.8491,169.93,5.1,"73km E of Luganville, Vanuatu",1,"1-10 people",0,"less than $100K"
2014-09-12 04:04:08,-14.3749,167.3461,191.14,5.0,"58km SSW of Sola, Vanuatu",3,"100-1000 people",1,"more than $100.000"
2014-09-12 07:56:53,-2.2095,139.0455,49.09,5.0,"177km WNW of Abepura, Indonesia",1,"1-10 people",2,"more than $1.000.000"
2014-09-12 09:25:57,6.0429,94.4536,69.16,5.3,"97km W of Sabang, Indonesia",0,"None",1,"more than $100.000"
2014-09-12 13:06:33,8.5661,92.5561,39.08,5.0,"106km NW of Mohean, India",0,"None",0,"less than $100K"
2014-09-12 15:41:48,-2.9412,129.486,35.0,5.1,"76km NE of Amahai, Indonesia",1,"1-10 people",2,"more than $1.000.000"
2014-09-13 18:22:14,-17.7122,-173.1264,11.0,5.4,"137km NE of Neiafu, Tonga",0,"None",0,"less than $100K"
2014-09-13 22:31:58,36.0019,70.6992,94.97,5.2,"7km WSW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",0,"None",0,"less than $100K"
2014-09-14 04:52:26,1.1462,97.2556,36.63,5.3,"176km SSE of Sinabang, Indonesia",0,"None",3,"more than $100.000.000"
2014-09-14 16:34:22,1.1309,97.2441,38.59,5.1,"177km SSE of Sinabang, Indonesia",3,"100-1000 people",0,"less than $100K"
2014-09-14 18:17:35,-21.1109,-173.9217,10.0,5.4,"109km ENE of `Ohonua, Tonga",1,"1-10 people",1,"more than $100.000"
2014-09-15 08:05:02,64.5728,-17.3974,10.0,5.5,"111km WNW of Hofn, Iceland",2,"10-100 people",0,"less than $100K"
2014-09-15 09:43:23,4.2185,125.5535,47.92,5.0,"131km S of Sarangani, Philippines",3,"100-1000 people",0,"less than $100K"
2014-09-15 18:27:20,30.4209,-114.2749,10.0,5.4,"85km SE of San Felipe, Mexico",0,"None",0,"less than $100K"
2014-09-15 21:09:06,14.3529,-60.139,5.7,5.2,"78km ESE of Le Vauclin, Martinique",0,"None",2,"more than $1.000.000"
2014-09-16 01:08:18,-20.9309,-178.9048,620.38,5.2,"37km SW of Ndoi Island, Fiji",1,"1-10 people",0,"less than $100K"
2014-09-16 02:35:18,-6.308,151.7171,28.07,5.5,"193km ESE of Kimbe, Papua New Guinea",0,"None",0,"less than $100K"
2014-09-16 03:28:30,36.0873,139.8502,49.94,5.5,"4km ESE of Sakai, Japan",0,"None",0,"less than $100K"
2014-09-16 13:00:20,-22.173,-179.56,587.42,5.3,"190km SSW of Ndoi Island, Fiji",2,"10-100 people",3,"more than $100.000.000"
2014-09-16 16:49:35,7.6763,-82.3235,40.29,5.1,"71km ESE of Punta de Burica, Panama",0,"None",2,"more than $1.000.000"
2014-09-16 18:39:45,45.0983,147.0178,39.16,5.2,"69km WSW of Kuril'sk, Russia",0,"None",1,"more than $100.000"
2014-09-16 21:34:14,64.6493,-17.4933,5.0,5.1,"118km SSE of Akureyri, Iceland",0,"None",0,"less than $100K"
2014-09-17 02:29:49,-4.6839,102.4717,50.48,5.0,"100km SSE of Bengkulu, Indonesia",0,"None",2,"more than $1.000.000"
2014-09-17 06:11:48,-15.9718,167.9896,179.88,5.4,"63km ENE of Lakatoro, Vanuatu",0,"None",0,"less than $100K"
2014-09-17 06:14:45,13.7641,144.4294,130.0,6.7,"43km NW of Piti Village, Guam",3,"100-1000 people",3,"more than $100.000.000"
2014-09-17 10:36:47,6.5873,126.8785,66.85,5.0,"68km ESE of Bobon, Philippines",0,"None",0,"less than $100K"
2014-09-17 23:18:55,24.8412,125.3514,42.83,5.4,"8km ENE of Hirara, Japan",2,"10-100 people",1,"more than $100.000"
2014-09-18 04:17:53,50.5415,150.1349,500.0,5.5,"201km NNE of Vostok, Russia",1,"1-10 people",0,"less than $100K"
2014-09-18 13:14:17,10.7645,-86.1665,45.25,5.1,"62km SSW of San Juan del Sur, Nicaragua",0,"None",2,"more than $1.000.000"
2014-09-18 14:21:48,64.6984,-17.162,6.89,5.3,"106km WNW of Hofn, Iceland",0,"None",1,"more than $100.000"
2014-09-19 02:57:35,4.7109,126.6096,78.3,5.2,"148km ESE of Sarangani, Philippines",0,"None",0,"less than $100K"
2014-09-19 12:55:50,-11.0318,162.0704,10.0,5.3,"65km SSE of Kirakira, Solomon Islands",1,"1-10 people",0,"less than $100K"
2014-09-20 03:03:50,14.64,-93.82,16.0,5.2,"132km SW of Mapastepec, Mexico",0,"None",0,"less than $100K"
2014-09-20 04:26:11,6.8639,125.2331,25.69,5.2,"7km NE of Dolo, Philippines",1,"1-10 people",0,"less than $100K"
2014-09-20 05:12:16,13.9728,-92.4197,48.82,5.0,"64km SSW of Ocos, Guatemala",0,"None",0,"less than $100K"
2014-09-20 18:27:13,-0.7667,134.3003,11.84,5.5,"26km ENE of Manokwari, Indonesia",0,"None",0,"less than $100K"
2014-09-21 00:43:40,38.3508,21.8327,11.4,5.0,"4km S of Nafpaktos, Greece",0,"None",0,"less than $100K"
2014-09-21 10:51:47,64.5212,-17.3866,5.0,5.4,"109km WNW of Hofn, Iceland",2,"10-100 people",0,"less than $100K"
2014-09-21 15:02:30,-36.0766,178.0643,10.0,5.3,"224km ENE of Tairua, New Zealand",0,"None",0,"less than $100K"
2014-09-21 15:05:27,-35.9505,178.3747,10.0,5.1,"254km NNE of Whakatane, New Zealand",2,"10-100 people",0,"less than $100K"
2014-09-21 17:32:05,27.9401,139.597,491.15,5.5,"275km WNW of Chichi-shima, Japan",0,"None",0,"less than $100K"
2014-09-22 14:41:22,-40.5096,175.9376,29.79,5.2,"32km ESE of Palmerston North, New Zealand",0,"None",0,"less than $100K"
2014-09-22 16:01:42,-56.0228,-27.7792,109.33,5.7,"83km NNW of Visokoi Island, ",0,"None",1,"more than $100.000"
2014-09-23 04:33:59,64.8846,-17.5047,8.89,5.1,"93km SSE of Akureyri, Iceland",2,"10-100 people",0,"less than $100K"
2014-09-23 10:22:20,0.1073,119.9809,69.15,5.3,"96km SW of Tinabogan, Indonesia",2,"10-100 people",0,"less than $100K"
2014-09-23 15:24:00,-5.3952,151.7372,57.23,5.5,"129km SSW of Kokopo, Papua New Guinea",2,"10-100 people",1,"more than $100.000"
2014-09-24 06:34:36,-34.3998,-73.5137,10.0,5.0,"144km NW of Constitucion, Chile",0,"None",2,"more than $1.000.000"
2014-09-24 07:18:04,-59.6813,-26.1793,35.0,5.0,"74km SSE of Bristol Island, South Sandwich Islands",3,"100-1000 people",0,"less than $100K"
2014-09-24 11:16:15,-23.8009,-66.6321,224.0,6.2,"56km NW of San Antonio de los Cobres, Argentina",0,"None",2,"more than $1.000.000"
2014-09-24 12:45:46,37.5179,141.3349,50.96,5.2,"29km E of Namie, Japan",0,"None",1,"more than $100.000"
2014-09-25 02:31:57,27.3046,65.7506,52.0,5.4,"100km WSW of Khuzdar, Pakistan",0,"None",0,"less than $100K"
2014-09-25 05:00:06,64.5055,-17.5066,8.9,5.2,"114km WNW of Hofn, Iceland",2,"10-100 people",0,"less than $100K"
2014-09-25 06:16:12,27.2827,65.7252,30.9,5.1,"103km NNE of Awaran, Pakistan",0,"None",0,"less than $100K"
2014-09-25 08:29:58,6.0011,95.5588,194.66,5.0,"28km ENE of Sabang, Indonesia",1,"1-10 people",2,"more than $1.000.000"
2014-09-25 09:13:50,-9.4618,156.4122,4.0,6.1,"157km SSW of Gizo, Solomon Islands",2,"10-100 people",2,"more than $1.000.000"
2014-09-25 10:35:02,22.7651,121.3705,15.4,5.0,"23km E of Taitung City, Taiwan",3,"100-1000 people",1,"more than $100.000"
2014-09-25 17:51:17,61.9449,-151.8159,108.9,6.2,"96km WNW of Willow, Alaska",1,"1-10 people",2,"more than $1.000.000"
2014-09-25 19:00:00,-56.023,-27.5968,119.63,5.1,"79km NNW of Visokoi Island, ",1,"1-10 people",2,"more than $1.000.000"
2014-09-26 03:55:34,-6.4578,146.7816,10.0,5.3,"36km NW of Lae, Papua New Guinea",0,"None",2,"more than $1.000.000"
2014-09-26 04:21:24,12.5193,95.2254,20.22,5.5,"285km ENE of Port Blair, India",3,"100-1000 people",0,"less than $100K"
2014-09-26 16:16:03,13.7046,124.4449,48.05,5.0,"9km ENE of Baras, Philippines",1,"1-10 people",0,"less than $100K"
2014-09-26 18:29:11,3.9952,126.7034,55.09,5.1,"207km SE of Sarangani, Philippines",3,"100-1000 people",2,"more than $1.000.000"
2014-09-26 20:34:16,-6.5219,146.7932,48.42,5.3,"30km NW of Lae, Papua New Guinea",1,"1-10 people",2,"more than $1.000.000"
2014-09-27 22:49:04,36.4517,69.8145,29.16,5.0,"13km SSW of Farkhar, Afghanistan",0,"None",1,"more than $100.000"
2014-09-28 06:23:35,-19.1319,-176.3434,10.0,5.7,"221km WNW of Pangai, Tonga",0,"None",2,"more than $1.000.000"
2014-09-28 08:46:33,-35.6194,-73.2252,20.0,5.2,"79km WSW of Constitucion, Chile",3,"100-1000 people",2,"more than $1.000.000"
2014-09-29 01:38:08,41.1965,48.1004,13.23,5.3,"24km ESE of Kurush, Russia",1,"1-10 people",0,"less than $100K"
2014-09-29 13:43:01,64.5075,-17.315,10.0,5.6,"105km WNW of Hofn, Iceland",2,"10-100 people",0,"less than $100K"
2014-09-30 13:46:25,-6.1699,147.6495,62.41,5.1,"53km NNW of Finschhafen, Papua New Guinea",0,"None",0,"less than $100K"
2014-09-30 19:23:49,-4.1245,153.0762,4.58,5.2,"38km N of Taron, Papua New Guinea",2,"10-100 people",1,"more than $100.000"
2014-09-30 22:34:27,-17.8303,-178.5952,572.19,5.5,"265km SE of Lambasa, Fiji",0,"None",1,"more than $100.000"
2014-10-01 01:23:29,28.3998,102.7906,9.32,5.1,"38km SE of Yuecheng, China",0,"None",2,"more than $1.000.000"
2014-10-01 03:38:51,-6.0706,149.5329,42.0,6.0,"16km N of Kandrian, Papua New Guinea",3,"100-1000 people",2,"more than $1.000.000"
2014-10-02 00:13:39,-21.1,-174.4863,10.0,5.0,"54km ENE of `Ohonua, Tonga",3,"100-1000 people",1,"more than $100.000"
2014-10-02 07:02:05,-20.9311,-174.2899,10.0,5.1,"81km ENE of `Ohonua, Tonga",0,"None",3,"more than $100.000.000"
2014-10-02 12:57:05,52.3188,158.0527,143.0,5.7,"71km S of Paratunka, Russia",0,"None",2,"more than $1.000.000"
2014-10-02 15:56:32,36.3702,97.7681,12.28,5.1,"116km SSE of Delingha Shi, China",0,"None",1,"more than $100.000"
2014-10-03 00:57:30,40.1565,142.7657,30.0,5.5,"90km NE of Miyako, Japan",0,"None",0,"less than $100K"
2014-10-03 08:05:44,11.3267,122.1187,19.45,5.5,"7km E of San Francisco, Philippines",1,"1-10 people",1,"more than $100.000"
2014-10-03 18:28:24,-21.007,-174.198,4.9,5.3,"86km ENE of `Ohonua, Tonga",1,"1-10 people",1,"more than $100.000"
2014-10-03 22:20:45,34.4354,26.3013,15.49,5.1,"74km SSE of Makry Gialos, Greece",0,"None",0,"less than $100K"
2014-10-04 00:34:00,44.6057,147.9509,98.08,5.0,"69km S of Kuril'sk, Russia",0,"None",2,"more than $1.000.000"
2014-10-04 17:38:42,10.921,125.9606,63.68,5.2,"14km E of Sulangan, Philippines",1,"1-10 people",0,"less than $100K"
2014-10-04 18:34:45,-14.2338,166.6114,10.0,5.3,"101km NNW of Port-Olry, Vanuatu",1,"1-10 people",1,"more than $100.000"
2014-10-04 19:16:36,17.418,-94.822,145.8,5.6,"22km E of Jesus Carranza, Mexico",2,"10-100 people",2,"more than $1.000.000"
2014-10-04 21:18:08,1.4513,126.4332,43.46,5.1,"127km NW of Kota Ternate, Indonesia",0,"None",1,"more than $100.000"
2014-10-05 14:52:32,-1.3122,132.4019,3.03,5.3,"136km ESE of Sorong, Indonesia",0,"None",0,"less than $100K"
2014-10-05 17:16:47,-19.6964,-176.0692,10.0,5.0,"180km W of Pangai, Tonga",0,"None",0,"less than $100K"
2014-10-06 01:14:31,-38.5632,176.4434,123.16,5.1,"24km WSW of Murupara, New Zealand",0,"None",3,"more than $100.000.000"
2014-10-06 14:04:05,15.4121,147.2265,4.0,5.7,"159km E of Saipan, Northern Mariana Islands",1,"1-10 people",2,"more than $1.000.000"
2014-10-07 04:28:55,11.5028,-85.7206,190.84,5.1,"4km SSW of Moyogalpa, Nicaragua",0,"None",1,"more than $100.000"
2014-10-07 05:09:10,-19.653,-69.769,109.2,5.4,"74km NNE of Iquique, Chile",1,"1-10 people",1,"more than $100.000"
2014-10-07 10:22:30,64.5298,-17.1994,4.0,5.5,"100km WNW of Hofn, Iceland",1,"1-10 people",0,"less than $100K"
2014-10-07 13:49:39,23.3834,100.4702,8.51,6.1,"23km WSW of Weiyuan, China",0,"None",2,"more than $1.000.000"
2014-10-08 02:40:53,23.8441,-108.3311,10.0,6.1,"111km WSW of El Dorado, Mexico",3,"100-1000 people",2,"more than $1.000.000"
2014-10-09 19:20:05,20.2635,120.2004,10.0,5.1,"174km W of Sabtang, Philippines",2,"10-100 people",3,"more than $100.000.000"
2014-10-10 06:22:57,8.37,-83.126,20.5,5.0,"28km W of Finca Blanco Numero Uno, Panama",0,"None",1,"more than $100.000"
2014-10-10 07:33:07,44.1831,149.0673,29.23,5.1,"149km SE of Kuril'sk, Russia",0,"None",3,"more than $100.000.000"
2014-10-10 12:58:18,4.3528,126.3313,73.47,5.0,"150km SE of Sarangani, Philippines",3,"100-1000 people",2,"more than $1.000.000"
2014-10-11 02:35:47,41.0272,143.1649,22.0,6.1,"152km ENE of Hachinohe, Japan",1,"1-10 people",3,"more than $100.000.000"
2014-10-11 05:20:35,40.9544,143.0805,20.0,5.4,"142km ENE of Hachinohe, Japan",0,"None",3,"more than $100.000.000"
2014-10-11 16:46:02,16.025,-95.649,10.0,5.5,"45km ENE of Santa Maria Xadani, Mexico",0,"None",3,"more than $100.000.000"
2014-10-12 08:43:44,64.533,-17.6572,10.0,5.1,"122km WNW of Hofn, Iceland",3,"100-1000 people",1,"more than $100.000"
2014-10-12 10:44:11,-22.871,-68.063,120.13,5.0,"16km ENE of San Pedro de Atacama, Chile",2,"10-100 people",0,"less than $100K"
2014-10-12 19:03:54,-5.4252,152.1546,16.0,5.2,"119km S of Kokopo, Papua New Guinea",0,"None",0,"less than $100K"
2014-10-12 19:34:23,-5.388,152.1504,35.0,5.1,"115km S of Kokopo, Papua New Guinea",2,"10-100 people",1,"more than $100.000"
2014-10-12 19:41:52,-5.433,152.0891,35.0,5.3,"121km S of Kokopo, Papua New Guinea",0,"None",2,"more than $1.000.000"
2014-10-12 19:54:46,-5.4094,152.0913,35.0,5.2,"118km S of Kokopo, Papua New Guinea",1,"1-10 people",0,"less than $100K"
2014-10-13 05:13:44,-46.2066,165.9628,20.0,5.8,"159km W of Riverton, New Zealand",0,"None",0,"less than $100K"
2014-10-13 15:14:27,-15.25,-73.53,95.0,5.4,"36km SE of Coracora, Peru",0,"None",0,"less than $100K"
2014-10-13 22:05:39,-6.6661,129.704,155.12,5.3,"227km NW of Saumlaki, Indonesia",0,"None",0,"less than $100K"
2014-10-14 03:51:34,12.5262,-88.1225,40.0,7.3,"74km S of Intipuca, El Salvador",3,"100-1000 people",3,"more than $100.000.000"
2014-10-14 08:35:23,-30.0384,-177.512,34.56,5.2,"93km SSE of Raoul Island, New Zealand",0,"None",0,"less than $100K"
2014-10-14 09:16:43,-33.733,-72.071,19.1,5.0,"44km WSW of San Antonio, Chile",0,"None",0,"less than $100K"
2014-10-14 18:36:06,7.5569,94.2408,10.0,5.0,"111km ESE of Mohean, India",0,"None",0,"less than $100K"
2014-10-14 18:43:11,-16.3653,-148.1069,19.19,5.7,"183km NE of Tiarei, French Polynesia",2,"10-100 people",1,"more than $100.000"
2014-10-14 22:52:08,26.2531,127.4224,34.65,5.3,"26km W of Naha-shi, Japan",0,"None",0,"less than $100K"
2014-10-15 08:44:49,44.1302,149.1219,20.48,5.0,"157km SE of Kuril'sk, Russia",0,"None",0,"less than $100K"
2014-10-15 11:16:33,64.4814,-18.0043,10.0,5.5,"128km NNE of Vik, Iceland",2,"10-100 people",0,"less than $100K"
2014-10-15 13:35:52,32.5273,47.8065,10.0,5.7,"53km ESE of Dehloran, Iran",3,"100-1000 people",2,"more than $1.000.000"
2014-10-15 18:32:19,-3.1617,128.0216,31.77,5.0,"22km WSW of Piru, Indonesia",0,"None",1,"more than $100.000"
2014-10-15 23:53:02,31.7863,140.5047,60.0,5.5,"158km SSE of Hachijo-jima, Japan",2,"10-100 people",0,"less than $100K"
2014-10-16 00:56:30,1.0484,97.221,26.76,5.1,"183km SSE of Sinabang, Indonesia",1,"1-10 people",1,"more than $100.000"
2014-10-16 08:34:48,3.9505,93.4388,12.0,5.3,"274km SW of Banda Aceh, Indonesia",0,"None",0,"less than $100K"
2014-10-16 09:24:30,-15.1557,-173.5273,10.0,5.1,"91km NNE of Hihifo, Tonga",3,"100-1000 people",0,"less than $100K"
2014-10-16 17:08:17,5.5076,126.4243,43.95,5.0,"97km ESE of Caburan, Philippines",3,"100-1000 people",2,"more than $1.000.000"
2014-10-17 09:26:00,-6.4963,107.1731,151.61,5.2,"26km ESE of Cileungsi, Indonesia",0,"None",2,"more than $1.000.000"
2014-10-17 14:50:58,-19.2088,-175.7901,196.57,5.0,"164km WNW of Pangai, Tonga",3,"100-1000 people",0,"less than $100K"
2014-10-17 17:41:34,29.7016,128.518,41.28,5.0,"175km NNW of Naze, Japan",2,"10-100 people",2,"more than $1.000.000"
2014-10-18 08:02:34,-6.0198,103.9472,75.07,5.1,"76km S of Biha, Indonesia",0,"None",1,"more than $100.000"
2014-10-18 09:40:13,64.7254,-17.2768,8.8,5.3,"112km WNW of Hofn, Iceland",3,"100-1000 people",0,"less than $100K"
2014-10-18 09:40:54,-33.1845,-179.1764,10.0,5.0,"195km S of L'Esperance Rock, New Zealand",1,"1-10 people",2,"more than $1.000.000"
2014-10-18 12:14:09,-58.438,-26.5432,161.91,5.0,"66km N of Bristol Island, South Sandwich Islands",1,"1-10 people",1,"more than $100.000"
2014-10-19 18:14:30,14.2324,124.4802,52.56,5.0,"38km NNE of Bagamanoc, Philippines",3,"100-1000 people",1,"more than $100.000"
2014-10-19 18:58:33,-3.3695,150.9204,10.0,5.2,"88km S of Kavieng, Papua New Guinea",0,"None",1,"more than $100.000"
2014-10-19 19:38:38,-3.3258,150.8427,10.0,5.8,"83km S of Kavieng, Papua New Guinea",1,"1-10 people",0,"less than $100K"
2014-10-20 06:27:50,-1.9597,127.6099,30.96,5.0,"67km S of Laiwui, Indonesia",0,"None",2,"more than $1.000.000"
2014-10-20 16:34:22,-15.5429,-173.2368,10.0,5.3,"71km NE of Hihifo, Tonga",2,"10-100 people",0,"less than $100K"
2014-10-20 19:33:21,0.6615,-77.8883,10.0,5.6,"7km NE of El Angel, Ecuador",0,"None",0,"less than $100K"
2014-10-21 00:36:58,65.1507,-149.0398,12.8,5.0,"59km NW of Ester, Alaska",2,"10-100 people",0,"less than $100K"
2014-10-21 08:36:40,64.5169,-17.1099,10.0,5.2,"96km WNW of Hofn, Iceland",1,"1-10 people",3,"more than $100.000.000"
2014-10-22 00:15:17,27.4158,128.5533,43.0,5.8,"108km NNE of Nago, Japan",2,"10-100 people",0,"less than $100K"
2014-10-22 10:16:19,51.6589,-176.9117,52.83,5.2,"30km SW of Adak, Alaska",3,"100-1000 people",0,"less than $100K"
2014-10-23 06:59:20,1.723,127.3296,102.96,5.2,"75km W of Tobelo, Indonesia",0,"None",0,"less than $100K"
2014-10-23 12:18:32,-33.2418,-179.4869,35.0,5.3,"208km SSW of L'Esperance Rock, New Zealand",3,"100-1000 people",1,"more than $100.000"
2014-10-23 16:30:24,65.1661,-149.0553,19.5,5.0,"61km NW of Ester, Alaska",1,"1-10 people",0,"less than $100K"
2014-10-23 23:38:52,-33.9887,-72.2833,17.32,5.0,"75km SW of San Antonio, Chile",0,"None",0,"less than $100K"
2014-10-24 02:23:46,1.4558,126.4462,43.65,5.2,"126km NW of Kota Ternate, Indonesia",1,"1-10 people",2,"more than $1.000.000"
2014-10-24 12:38:56,27.772,57.4,23.8,5.3,"76km NNE of Minab, Iran",1,"1-10 people",1,"more than $100.000"
2014-10-24 23:43:15,38.9193,21.1252,0.1,5.3,"6km SW of Krikellos, Greece",0,"None",0,"less than $100K"
2014-10-25 01:48:38,64.4457,-17.6238,7.11,5.0,"118km WNW of Hofn, Iceland",0,"None",0,"less than $100K"
2014-10-26 08:56:41,-10.2403,112.7996,36.09,5.0,"203km S of Krajan Tambakrejo, Indonesia",0,"None",0,"less than $100K"
2014-10-26 10:45:31,-10.5571,-74.0836,125.0,5.7,"97km NE of Satipo, Peru",1,"1-10 people",1,"more than $100.000"
2014-10-26 12:13:24,-5.3877,150.4768,40.56,5.2,"41km ENE of Kimbe, Papua New Guinea",2,"10-100 people",0,"less than $100K"
2014-10-26 19:47:35,-4.7711,152.6343,60.28,5.0,"55km SW of Taron, Papua New Guinea",0,"None",0,"less than $100K"
2014-10-27 08:32:09,9.6705,126.7486,58.75,5.1,"65km E of General Luna, Philippines",1,"1-10 people",0,"less than $100K"
2014-10-27 09:54:04,51.4364,-177.8438,52.62,5.1,"53km SSE of Tanaga Volcano, Alaska",2,"10-100 people",3,"more than $100.000.000"
2014-10-27 13:11:41,-11.936,166.536,138.48,5.1,"155km SSE of Lata, Solomon Islands",1,"1-10 people",2,"more than $1.000.000"
2014-10-28 03:15:37,-15.2954,-174.6752,8.0,6.0,"122km NW of Hihifo, Tonga",0,"None",3,"more than $100.000.000"
2014-10-29 16:28:05,-6.0235,148.772,73.26,5.2,"88km WNW of Kandrian, Papua New Guinea",2,"10-100 people",3,"more than $100.000.000"
2014-10-29 21:14:54,-5.9967,148.7249,70.73,5.2,"94km WNW of Kandrian, Papua New Guinea",0,"None",1,"more than $100.000"
2014-10-30 12:11:35,-6.9881,117.5894,535.0,5.7,"128km N of Labuhankananga, Indonesia",0,"None",1,"more than $100.000"
2014-10-30 22:37:15,-16.1509,-73.6349,63.96,5.1,"111km WNW of Camana, Peru",0,"None",3,"more than $100.000.000"
2014-10-31 01:30:38,64.76,-17.2373,5.37,5.2,"110km SSE of Akureyri, Iceland",0,"None",1,"more than $100.000"
2014-10-31 17:04:58,-5.4184,35.8954,10.0,5.1,"58km SSE of Kondoa, Tanzania",3,"100-1000 people",2,"more than $1.000.000"
2014-10-31 17:54:14,-10.749,165.2683,35.25,5.0,"61km W of Lata, Solomon Islands",0,"None",1,"more than $100.000"
2014-10-31 18:42:18,-7.6047,-76.3621,17.59,5.4,"59km SE of Huicungo, Peru",0,"None",3,"more than $100.000.000"
2014-10-31 21:32:26,64.621,-17.777,10.4,5.0,"119km S of Akureyri, Iceland",2,"10-100 people",0,"less than $100K"
2014-11-01 18:57:22,-19.6903,-177.7587,434.0,7.1,"144km NE of Ndoi Island, Fiji",5,"more than 10.000 people",4,"more than $1.000.000.000"
2014-11-01 22:13:14,-9.7822,159.7576,24.48,5.3,"43km SSW of Honiara, Solomon Islands",0,"None",1,"more than $100.000"
2014-11-02 18:25:41,-10.9652,29.7352,10.0,5.3,"48km NNE of Samfya, Zambia",1,"1-10 people",0,"less than $100K"
2014-11-03 08:56:30,-7.4091,105.9668,25.05,5.0,"52km W of Gunungbatu, Indonesia",0,"None",2,"more than $1.000.000"
2014-11-04 04:19:10,0.0782,123.6538,129.16,5.1,"49km SW of Molibagu, Indonesia",0,"None",0,"less than $100K"
2014-11-04 11:26:25,-15.4683,-173.1653,6.05,5.0,"82km NE of Hihifo, Tonga",2,"10-100 people",0,"less than $100K"
2014-11-04 18:21:03,-28.6017,-179.0548,354.34,5.2,"134km WNW of Raoul Island, New Zealand",2,"10-100 people",3,"more than $100.000.000"
2014-11-05 23:28:32,-5.1891,153.6311,77.57,5.1,"103km SE of Taron, Papua New Guinea",0,"None",0,"less than $100K"
2014-11-06 15:46:20,7.4197,94.3316,28.75,5.3,"127km ESE of Mohean, India",3,"100-1000 people",0,"less than $100K"
2014-11-07 00:20:47,4.78,95.0654,39.0,5.5,"90km SSW of Banda Aceh, Indonesia",0,"None",1,"more than $100.000"
2014-11-07 01:59:19,13.6351,-90.6693,66.72,5.2,"33km S of Iztapa, Guatemala",2,"10-100 people",3,"more than $100.000.000"
2014-11-07 03:33:55,-5.9873,148.2315,53.19,6.6,"79km NNE of Finschhafen, Papua New Guinea",4,"1000-10000 people",4,"more than $1.000.000.000"
2014-11-07 06:51:00,-60.135,-26.8567,53.88,5.1,"124km S of Bristol Island, South Sandwich Islands",2,"10-100 people",3,"more than $100.000.000"
